"GEO_ID","NAME","B19301_001E","B19301_001M",
"Geography","Geographic Area Name","Estimate!!Per capita income in the past 12 months (in 2022 inflation-adjusted dollars)","Margin of Error!!Per capita income in the past 12 months (in 2022 inflation-adjusted dollars)",
"1400000US37151031402","Census Tract 314.02; Randolph County; North Carolina","32603","5846",
"1400000US37151031501","Census Tract 315.01; Randolph County; North Carolina","32607","4835",
"1400000US37151031503","Census Tract 315.03; Randolph County; North Carolina","28812","3638",
"1400000US37151031504","Census Tract 315.04; Randolph County; North Carolina","32364","3769",
"1400000US37151031505","Census Tract 315.05; Randolph County; North Carolina","31028","5573",
"1400000US37151031601","Census Tract 316.01; Randolph County; North Carolina","29586","4005",
"1400000US37151031602","Census Tract 316.02; Randolph County; North Carolina","29934","4969",
"1400000US37153970100","Census Tract 9701; Richmond County; North Carolina","25814","5169",
"1400000US37153970200","Census Tract 9702; Richmond County; North Carolina","30393","4236",
"1400000US37153970300","Census Tract 9703; Richmond County; North Carolina","26298","3689",
"1400000US37153970400","Census Tract 9704; Richmond County; North Carolina","31680","3753",
"1400000US37153970500","Census Tract 9705; Richmond County; North Carolina","24488","5520",
"1400000US37153970600","Census Tract 9706; Richmond County; North Carolina","19484","3392",
"1400000US37153970700","Census Tract 9707; Richmond County; North Carolina","20649","5982",
"1400000US37153970800","Census Tract 9708; Richmond County; North Carolina","23581","4414",
"1400000US37153970900","Census Tract 9709; Richmond County; North Carolina","24722","5382",
"1400000US37153971000","Census Tract 9710; Richmond County; North Carolina","21173","2584",
"1400000US37153971100","Census Tract 9711; Richmond County; North Carolina","18497","3537",
"1400000US37155960101","Census Tract 9601.01; Robeson County; North Carolina","18038","2691",
"1400000US37155960102","Census Tract 9601.02; Robeson County; North Carolina","21390","2522",
"1400000US37155960202","Census Tract 9602.02; Robeson County; North Carolina","20351","3414",
"1400000US37155960203","Census Tract 9602.03; Robeson County; North Carolina","27584","3959",
"1400000US37155960204","Census Tract 9602.04; Robeson County; North Carolina","34576","16193",
"1400000US37155960301","Census Tract 9603.01; Robeson County; North Carolina","15575","2823",
"1400000US37155960302","Census Tract 9603.02; Robeson County; North Carolina","18381","3536",
"1400000US37155960402","Census Tract 9604.02; Robeson County; North Carolina","18473","1799",
"1400000US37155960403","Census Tract 9604.03; Robeson County; North Carolina","15770","2717",
"1400000US37155960404","Census Tract 9604.04; Robeson County; North Carolina","28473","4524",
"1400000US37155960501","Census Tract 9605.01; Robeson County; North Carolina","26949","6834",
"1400000US37155960502","Census Tract 9605.02; Robeson County; North Carolina","12493","1622",
"1400000US37155960503","Census Tract 9605.03; Robeson County; North Carolina","24182","4019",
"1400000US37155960601","Census Tract 9606.01; Robeson County; North Carolina","17887","2208",
"1400000US37155960602","Census Tract 9606.02; Robeson County; North Carolina","19547","4272",
"1400000US37155960701","Census Tract 9607.01; Robeson County; North Carolina","24808","3127",
"1400000US37155960702","Census Tract 9607.02; Robeson County; North Carolina","18700","2724",
"1400000US37155960801","Census Tract 9608.01; Robeson County; North Carolina","10633","1844",
"1400000US37155960802","Census Tract 9608.02; Robeson County; North Carolina","17642","4272",
"1400000US37155960900","Census Tract 9609; Robeson County; North Carolina","29031","2823",
"1400000US37155961000","Census Tract 9610; Robeson County; North Carolina","25082","6353",
"1400000US37155961100","Census Tract 9611; Robeson County; North Carolina","16569","5483",
"1400000US37155961200","Census Tract 9612; Robeson County; North Carolina","20551","2286",
"1400000US37155961301","Census Tract 9613.01; Robeson County; North Carolina","42324","6326",
"1400000US37155961302","Census Tract 9613.02; Robeson County; North Carolina","22256","3690",
"1400000US37155961400","Census Tract 9614; Robeson County; North Carolina","24973","3118",
"1400000US37155961500","Census Tract 9615; Robeson County; North Carolina","23480","3853",
"1400000US37155961601","Census Tract 9616.01; Robeson County; North Carolina","25195","3814",
"1400000US37155961602","Census Tract 9616.02; Robeson County; North Carolina","25635","3341",
"1400000US37155961700","Census Tract 9617; Robeson County; North Carolina","20647","3324",
"1400000US37155961801","Census Tract 9618.01; Robeson County; North Carolina","17232","2255",
"1400000US37155961802","Census Tract 9618.02; Robeson County; North Carolina","28797","12855",
"1400000US37155961900","Census Tract 9619; Robeson County; North Carolina","21331","5131",
"1400000US37155962001","Census Tract 9620.01; Robeson County; North Carolina","16637","2301",
"1400000US37155962002","Census Tract 9620.02; Robeson County; North Carolina","18527","1879",
"1400000US37157040101","Census Tract 401.01; Rockingham County; North Carolina","32115","5945",
"1400000US37157040102","Census Tract 401.02; Rockingham County; North Carolina","34534","10611",
"1400000US37157040200","Census Tract 402; Rockingham County; North Carolina","21351","3269",
"1400000US37157040300","Census Tract 403; Rockingham County; North Carolina","33973","7660",
"1400000US37157040400","Census Tract 404; Rockingham County; North Carolina","26936","4488",
"1400000US37157040501","Census Tract 405.01; Rockingham County; North Carolina","20898","2950",
"1400000US37157040502","Census Tract 405.02; Rockingham County; North Carolina","36103","11110",
"1400000US37157040601","Census Tract 406.01; Rockingham County; North Carolina","28455","3633",
"1400000US37157040602","Census Tract 406.02; Rockingham County; North Carolina","31162","4160",
"1400000US37157040700","Census Tract 407; Rockingham County; North Carolina","33794","8229",
"1400000US37157040800","Census Tract 408; Rockingham County; North Carolina","30452","4274",
"1400000US37157040900","Census Tract 409; Rockingham County; North Carolina","28354","3164",
"1400000US37157041001","Census Tract 410.01; Rockingham County; North Carolina","32825","6840",
"1400000US37157041002","Census Tract 410.02; Rockingham County; North Carolina","28108","4119",
"1400000US37157041100","Census Tract 411; Rockingham County; North Carolina","32782","3351",
"1400000US37157041200","Census Tract 412; Rockingham County; North Carolina","16466","2766",
"1400000US37157041300","Census Tract 413; Rockingham County; North Carolina","26634","3274",
"1400000US37157041400","Census Tract 414; Rockingham County; North Carolina","18848","3048",
"1400000US37157041501","Census Tract 415.01; Rockingham County; North Carolina","34470","15430",
"1400000US37157041502","Census Tract 415.02; Rockingham County; North Carolina","26159","3085",
"1400000US37157041601","Census Tract 416.01; Rockingham County; North Carolina","35719","3985",
"1400000US37157041602","Census Tract 416.02; Rockingham County; North Carolina","38129","5570",
"1400000US37159050201","Census Tract 502.01; Rowan County; North Carolina","29763","6202",
"1400000US37159050202","Census Tract 502.02; Rowan County; North Carolina","28200","4323",
"1400000US37159050300","Census Tract 503; Rowan County; North Carolina","30654","4894",
"1400000US37159050400","Census Tract 504; Rowan County; North Carolina","13199","2862",
"1400000US37159050500","Census Tract 505; Rowan County; North Carolina","51887","9902",
"1400000US37159050700","Census Tract 507; Rowan County; North Carolina","35762","13138",
"1400000US37159050800","Census Tract 508; Rowan County; North Carolina","27699","4182",
"1400000US37159050901","Census Tract 509.01; Rowan County; North Carolina","30670","4923",
"1400000US37159050903","Census Tract 509.03; Rowan County; North Carolina","39160","6055",
"1400000US37159050904","Census Tract 509.04; Rowan County; North Carolina","38452","6625",
"1400000US37159051001","Census Tract 510.01; Rowan County; North Carolina","29068","3088",
"1400000US37159051002","Census Tract 510.02; Rowan County; North Carolina","29890","4623",
"1400000US37159051101","Census Tract 511.01; Rowan County; North Carolina","33130","3929",
"1400000US37159051102","Census Tract 511.02; Rowan County; North Carolina","33812","4321",
"1400000US37159051201","Census Tract 512.01; Rowan County; North Carolina","24264","4771",
"1400000US37159051202","Census Tract 512.02; Rowan County; North Carolina","30273","6368",
"1400000US37159051204","Census Tract 512.04; Rowan County; North Carolina","37512","8570",
"1400000US37159051301","Census Tract 513.01; Rowan County; North Carolina","37157","7479",
"1400000US37159051302","Census Tract 513.02; Rowan County; North Carolina","35006","5197",
"1400000US37159051303","Census Tract 513.03; Rowan County; North Carolina","32318","4826",
"1400000US37159051400","Census Tract 514; Rowan County; North Carolina","27390","3091",
"1400000US37159051501","Census Tract 515.01; Rowan County; North Carolina","27736","5856",
"1400000US37159051502","Census Tract 515.02; Rowan County; North Carolina","30197","5772",
"1400000US37159051600","Census Tract 516; Rowan County; North Carolina","26179","2740",
"1400000US37159051700","Census Tract 517; Rowan County; North Carolina","28078","5053",
"1400000US37159051801","Census Tract 518.01; Rowan County; North Carolina","28427","5017",
"1400000US37159051802","Census Tract 518.02; Rowan County; North Carolina","35559","6231",
"1400000US37159051901","Census Tract 519.01; Rowan County; North Carolina","31088","4046",
"1400000US37159051903","Census Tract 519.03; Rowan County; North Carolina","40787","8378",
"1400000US37159051904","Census Tract 519.04; Rowan County; North Carolina","30372","6166",
"1400000US37159052000","Census Tract 520; Rowan County; North Carolina","20678","5367",
"1400000US37161960101","Census Tract 9601.01; Rutherford County; North Carolina","29677","6427",
"1400000US37161960102","Census Tract 9601.02; Rutherford County; North Carolina","32841","7585",
"1400000US37161960103","Census Tract 9601.03; Rutherford County; North Carolina","25055","4774",
"1400000US37161960201","Census Tract 9602.01; Rutherford County; North Carolina","26748","4393",
"1400000US37161960202","Census Tract 9602.02; Rutherford County; North Carolina","25428","4627",
"1400000US37161960203","Census Tract 9602.03; Rutherford County; North Carolina","31521","6935",
"1400000US37161960301","Census Tract 9603.01; Rutherford County; North Carolina","46433","8119",
"1400000US37161960302","Census Tract 9603.02; Rutherford County; North Carolina","62759","19715",
"1400000US37161960400","Census Tract 9604; Rutherford County; North Carolina","30415","4072",
"1400000US37161960501","Census Tract 9605.01; Rutherford County; North Carolina","40050","9721",
"1400000US37161960502","Census Tract 9605.02; Rutherford County; North Carolina","22366","3164",
"1400000US37161960503","Census Tract 9605.03; Rutherford County; North Carolina","26811","6831",
"1400000US37161960600","Census Tract 9606; Rutherford County; North Carolina","27180","4862",
"1400000US37161960700","Census Tract 9607; Rutherford County; North Carolina","30721","4137",
"1400000US37161960800","Census Tract 9608; Rutherford County; North Carolina","19969","5267",
"1400000US37161960900","Census Tract 9609; Rutherford County; North Carolina","25162","3492",
"1400000US37161961001","Census Tract 9610.01; Rutherford County; North Carolina","34539","6921",
"1400000US37161961002","Census Tract 9610.02; Rutherford County; North Carolina","26312","4149",
"1400000US37161961102","Census Tract 9611.02; Rutherford County; North Carolina","35646","9247",
"1400000US37161961103","Census Tract 9611.03; Rutherford County; North Carolina","19873","3263",
"1400000US37161961104","Census Tract 9611.04; Rutherford County; North Carolina","21260","2904",
"1400000US37161961200","Census Tract 9612; Rutherford County; North Carolina","26624","3725",
"1400000US37163970101","Census Tract 9701.01; Sampson County; North Carolina","28201","10195",
"1400000US37163970102","Census Tract 9701.02; Sampson County; North Carolina","19213","2903",
"1400000US37163970201","Census Tract 9702.01; Sampson County; North Carolina","32938","8260",
"1400000US37163970202","Census Tract 9702.02; Sampson County; North Carolina","25031","3610",
"1400000US37163970302","Census Tract 9703.02; Sampson County; North Carolina","32802","8288",
"1400000US37163970303","Census Tract 9703.03; Sampson County; North Carolina","15099","3659",
"1400000US37163970304","Census Tract 9703.04; Sampson County; North Carolina","36944","8186",
"1400000US37163970401","Census Tract 9704.01; Sampson County; North Carolina","30706","11116",
"1400000US37163970402","Census Tract 9704.02; Sampson County; North Carolina","26874","3878",
"1400000US37163970501","Census Tract 9705.01; Sampson County; North Carolina","23370","5382",
"1400000US37163970502","Census Tract 9705.02; Sampson County; North Carolina","24771","3724",
"1400000US37163970600","Census Tract 9706; Sampson County; North Carolina","24075","3527",
"1400000US37163970701","Census Tract 9707.01; Sampson County; North Carolina","30332","4754",
"1400000US37163970702","Census Tract 9707.02; Sampson County; North Carolina","27226","5799",
"1400000US37163970801","Census Tract 9708.01; Sampson County; North Carolina","22455","2552",
"1400000US37163970802","Census Tract 9708.02; Sampson County; North Carolina","22295","3799",
"1400000US37163970900","Census Tract 9709; Sampson County; North Carolina","25260","4172",
"1400000US37163971001","Census Tract 9710.01; Sampson County; North Carolina","25188","6208",
"1400000US37163971002","Census Tract 9710.02; Sampson County; North Carolina","28642","5538",
"1400000US37163971003","Census Tract 9710.03; Sampson County; North Carolina","19362","6944",
"1400000US37165010101","Census Tract 101.01; Scotland County; North Carolina","30710","3464",
"1400000US37165010102","Census Tract 101.02; Scotland County; North Carolina","32374","9745",
"1400000US37165010200","Census Tract 102; Scotland County; North Carolina","15561","2167",
"1400000US37165010300","Census Tract 103; Scotland County; North Carolina","19485","5162",
"1400000US37165010400","Census Tract 104; Scotland County; North Carolina","17025","3555",
"1400000US37165010501","Census Tract 105.01; Scotland County; North Carolina","30194","6404",
"1400000US37165010502","Census Tract 105.02; Scotland County; North Carolina","20334","2703",
"1400000US37165010601","Census Tract 106.01; Scotland County; North Carolina","25354","3393",
"1400000US37165010602","Census Tract 106.02; Scotland County; North Carolina","30593","3511",
"1400000US37167930101","Census Tract 9301.01; Stanly County; North Carolina","27424","2814",
"1400000US37167930102","Census Tract 9301.02; Stanly County; North Carolina","49538","22894",
"1400000US37167930200","Census Tract 9302; Stanly County; North Carolina","24653","2918",
"1400000US37167930300","Census Tract 9303; Stanly County; North Carolina","34849","3409",
"1400000US37167930500","Census Tract 9305; Stanly County; North Carolina","26580","5287",
"1400000US37167930700","Census Tract 9307; Stanly County; North Carolina","33469","3438",
"1400000US37167930801","Census Tract 9308.01; Stanly County; North Carolina","32422","3272",
"1400000US37167930802","Census Tract 9308.02; Stanly County; North Carolina","31616","3235",
"1400000US37167930901","Census Tract 9309.01; Stanly County; North Carolina","31368","6401",
"1400000US37167930902","Census Tract 9309.02; Stanly County; North Carolina","33130","3682",
"1400000US37167931001","Census Tract 9310.01; Stanly County; North Carolina","32023","8347",
"1400000US37167931002","Census Tract 9310.02; Stanly County; North Carolina","25237","4381",
"1400000US37167931101","Census Tract 9311.01; Stanly County; North Carolina","32606","4947",
"1400000US37167931102","Census Tract 9311.02; Stanly County; North Carolina","29834","4813",
"1400000US37167931202","Census Tract 9312.02; Stanly County; North Carolina","28867","3701",
"1400000US37167931203","Census Tract 9312.03; Stanly County; North Carolina","15967","3851",
"1400000US37167931204","Census Tract 9312.04; Stanly County; North Carolina","35327","6668",
"1400000US37169070101","Census Tract 701.01; Stokes County; North Carolina","22635","2210",
"1400000US37169070102","Census Tract 701.02; Stokes County; North Carolina","28589","4823",
"1400000US37169070200","Census Tract 702; Stokes County; North Carolina","26285","3358",
"1400000US37169070301","Census Tract 703.01; Stokes County; North Carolina","50639","25584",
"1400000US37169070302","Census Tract 703.02; Stokes County; North Carolina","26236","4737",
"1400000US37169070400","Census Tract 704; Stokes County; North Carolina","40657","9579",
"1400000US37169070503","Census Tract 705.03; Stokes County; North Carolina","39861","10916",
"1400000US37169070504","Census Tract 705.04; Stokes County; North Carolina","36913","5696",
"1400000US37169070505","Census Tract 705.05; Stokes County; North Carolina","34031","5154",
"1400000US37169070506","Census Tract 705.06; Stokes County; North Carolina","29261","4932",
"1400000US37169070600","Census Tract 706; Stokes County; North Carolina","26851","3754",
"1400000US37169070701","Census Tract 707.01; Stokes County; North Carolina","25888","4091",
"1400000US37169070702","Census Tract 707.02; Stokes County; North Carolina","29263","6348",
"1400000US37171930101","Census Tract 9301.01; Surry County; North Carolina","28236","7452",
"1400000US37171930102","Census Tract 9301.02; Surry County; North Carolina","31799","4980",
"1400000US37171930201","Census Tract 9302.01; Surry County; North Carolina","21849","4797",
"1400000US37171930202","Census Tract 9302.02; Surry County; North Carolina","23458","3687",
"1400000US37171930301","Census Tract 9303.01; Surry County; North Carolina","49557","19493",
"1400000US37171930302","Census Tract 9303.02; Surry County; North Carolina","41582","12444",
"1400000US37171930400","Census Tract 9304; Surry County; North Carolina","17029","3128",
"1400000US37171930501","Census Tract 9305.01; Surry County; North Carolina","28597","4450",
"1400000US37171930502","Census Tract 9305.02; Surry County; North Carolina","27674","6674",
"1400000US37171930600","Census Tract 9306; Surry County; North Carolina","25263","3038",
"1400000US37171930700","Census Tract 9307; Surry County; North Carolina","26453","2789",
"1400000US37171930802","Census Tract 9308.02; Surry County; North Carolina","24037","3057",
"1400000US37171930803","Census Tract 9308.03; Surry County; North Carolina","39623","16431",
"1400000US37171930804","Census Tract 9308.04; Surry County; North Carolina","28731","5915",
"1400000US37171930901","Census Tract 9309.01; Surry County; North Carolina","30389","4676",
"1400000US37171930902","Census Tract 9309.02; Surry County; North Carolina","50348","13583",
"1400000US37171931001","Census Tract 9310.01; Surry County; North Carolina","31143","6266",
"1400000US37171931002","Census Tract 9310.02; Surry County; North Carolina","29331","5212",
"1400000US37171931003","Census Tract 9310.03; Surry County; North Carolina","27819","7821",
"1400000US37171931101","Census Tract 9311.01; Surry County; North Carolina","31464","5161",
"1400000US37171931102","Census Tract 9311.02; Surry County; North Carolina","25802","3621",
"1400000US37171931103","Census Tract 9311.03; Surry County; North Carolina","32165","4291",
"1400000US37171931200","Census Tract 9312; Surry County; North Carolina","39282","7262",
"1400000US37173940100","Census Tract 9401; Swain County; North Carolina","23869","3308",
"1400000US37173960200","Census Tract 9602; Swain County; North Carolina","31341","4410",
"1400000US37173960301","Census Tract 9603.01; Swain County; North Carolina","29246","4639",
"1400000US37173960302","Census Tract 9603.02; Swain County; North Carolina","31977","5889",
"1400000US37173980200","Census Tract 9802; Swain County; North Carolina","null","null",
"1400000US37175960100","Census Tract 9601; Transylvania County; North Carolina","28600","3907",
"1400000US37175960201","Census Tract 9602.01; Transylvania County; North Carolina","34723","5583",
"1400000US37175960202","Census Tract 9602.02; Transylvania County; North Carolina","30480","5965",
"1400000US37175960301","Census Tract 9603.01; Transylvania County; North Carolina","33666","6051",
"1400000US37175960302","Census Tract 9603.02; Transylvania County; North Carolina","37852","4131",
"1400000US37175960401","Census Tract 9604.01; Transylvania County; North Carolina","37021","4476",
"1400000US37175960403","Census Tract 9604.03; Transylvania County; North Carolina","55888","8748",
"1400000US37175960404","Census Tract 9604.04; Transylvania County; North Carolina","42296","9374",
"1400000US37175960501","Census Tract 9605.01; Transylvania County; North Carolina","35538","11170",
"1400000US37175960502","Census Tract 9605.02; Transylvania County; North Carolina","27097","6690",
"1400000US37175960601","Census Tract 9606.01; Transylvania County; North Carolina","46534","12010",
"1400000US37175960602","Census Tract 9606.02; Transylvania County; North Carolina","38098","13731",
"1400000US37177960100","Census Tract 9601; Tyrrell County; North Carolina","22403","3790",
"1400000US37179020100","Census Tract 201; Union County; North Carolina","37845","4525",
"1400000US37179020203","Census Tract 202.03; Union County; North Carolina","52454","9064",
"1400000US37179020204","Census Tract 202.04; Union County; North Carolina","41899","10087",
"1400000US37179020205","Census Tract 202.05; Union County; North Carolina","31623","3683",
"1400000US37179020206","Census Tract 202.06; Union County; North Carolina","37128","4400",
"1400000US37179020305","Census Tract 203.05; Union County; North Carolina","34149","3072",
"1400000US37179020307","Census Tract 203.07; Union County; North Carolina","30245","3642",
"1400000US37179020308","Census Tract 203.08; Union County; North Carolina","36888","5739",
"1400000US37179020309","Census Tract 203.09; Union County; North Carolina","44423","6861",
"1400000US37179020310","Census Tract 203.10; Union County; North Carolina","50314","6586",
"1400000US37179020312","Census Tract 203.12; Union County; North Carolina","41668","16283",
"1400000US37179020313","Census Tract 203.13; Union County; North Carolina","35247","3686",
"1400000US37179020314","Census Tract 203.14; Union County; North Carolina","40961","4962",
"1400000US37179020315","Census Tract 203.15; Union County; North Carolina","53016","7233",
"1400000US37179020316","Census Tract 203.16; Union County; North Carolina","45135","6782",
"1400000US37179020317","Census Tract 203.17; Union County; North Carolina","41410","4676",
"1400000US37179020318","Census Tract 203.18; Union County; North Carolina","31939","3489",
"1400000US37179020319","Census Tract 203.19; Union County; North Carolina","37525","7825",
"1400000US37179020320","Census Tract 203.20; Union County; North Carolina","56098","21295",
"1400000US37179020321","Census Tract 203.21; Union County; North Carolina","34544","5101",
"1400000US37179020401","Census Tract 204.01; Union County; North Carolina","37528","6293",
"1400000US37179020403","Census Tract 204.03; Union County; North Carolina","32551","3133",
"1400000US37179020405","Census Tract 204.05; Union County; North Carolina","25860","4753",
"1400000US37179020406","Census Tract 204.06; Union County; North Carolina","16002","2477",
"1400000US37179020501","Census Tract 205.01; Union County; North Carolina","30731","4182",
"1400000US37179020502","Census Tract 205.02; Union County; North Carolina","30474","4492",
"1400000US37179020601","Census Tract 206.01; Union County; North Carolina","30190","4728",
"1400000US37179020602","Census Tract 206.02; Union County; North Carolina","32840","7971",
"1400000US37179020701","Census Tract 207.01; Union County; North Carolina","22058","5045",
"1400000US37179020702","Census Tract 207.02; Union County; North Carolina","27888","3136",
"1400000US37179020800","Census Tract 208; Union County; North Carolina","29249","3674",
"1400000US37179020901","Census Tract 209.01; Union County; North Carolina","28455","3948",
"1400000US37179020902","Census Tract 209.02; Union County; North Carolina","30280","4510",
"1400000US37179021004","Census Tract 210.04; Union County; North Carolina","54585","6912",
"1400000US37179021005","Census Tract 210.05; Union County; North Carolina","39841","6941",
"1400000US37179021006","Census Tract 210.06; Union County; North Carolina","86375","10912",
"1400000US37179021007","Census Tract 210.07; Union County; North Carolina","89404","9611",
"1400000US37179021009","Census Tract 210.09; Union County; North Carolina","65602","8426",
"1400000US37179021012","Census Tract 210.12; Union County; North Carolina","47108","4687",
"1400000US37179021013","Census Tract 210.13; Union County; North Carolina","39634","2984",
"1400000US37179021014","Census Tract 210.14; Union County; North Carolina","37669","4606",
"1400000US37179021015","Census Tract 210.15; Union County; North Carolina","36023","5252",
"1400000US37179021016","Census Tract 210.16; Union County; North Carolina","76827","14938",
"1400000US37179021017","Census Tract 210.17; Union County; North Carolina","64677","9172",
"1400000US37179021018","Census Tract 210.18; Union County; North Carolina","60518","9157",
"1400000US37179021019","Census Tract 210.19; Union County; North Carolina","73328","7130",
"1400000US37179021020","Census Tract 210.20; Union County; North Carolina","68464","10606",
"1400000US37179021021","Census Tract 210.21; Union County; North Carolina","62328","11763",
"1400000US37181960100","Census Tract 9601; Vance County; North Carolina","33939","4811",
"1400000US37181960200","Census Tract 9602; Vance County; North Carolina","35360","9247",
"1400000US37181960300","Census Tract 9603; Vance County; North Carolina","33223","5369",
"1400000US37181960400","Census Tract 9604; Vance County; North Carolina","36051","6307",
"1400000US37181960500","Census Tract 9605; Vance County; North Carolina","21973","2883",
"1400000US37181960600","Census Tract 9606; Vance County; North Carolina","17317","3716",
"1400000US37181960700","Census Tract 9607; Vance County; North Carolina","15425","3069",
"1400000US37181960800","Census Tract 9608; Vance County; North Carolina","15973","2569",
"1400000US37181960901","Census Tract 9609.01; Vance County; North Carolina","26126","3996",
"1400000US37181960902","Census Tract 9609.02; Vance County; North Carolina","25420","6009",
"1400000US37181960903","Census Tract 9609.03; Vance County; North Carolina","17028","2973",
"1400000US37181961000","Census Tract 9610; Vance County; North Carolina","28571","4668",
"1400000US37183050100","Census Tract 501; Wake County; North Carolina","82873","24321",
"1400000US37183050300","Census Tract 503; Wake County; North Carolina","83429","14678",
"1400000US37183050400","Census Tract 504; Wake County; North Carolina","65205","11231",
"1400000US37183050500","Census Tract 505; Wake County; North Carolina","58508","7360",
"1400000US37183050600","Census Tract 506; Wake County; North Carolina","45925","11183",
"1400000US37183050700","Census Tract 507; Wake County; North Carolina","32541","5167",
"1400000US37183050800","Census Tract 508; Wake County; North Carolina","14759","2477",
"1400000US37183050900","Census Tract 509; Wake County; North Carolina","29378","7128",
"1400000US37183051000","Census Tract 510; Wake County; North Carolina","51025","7845",
"1400000US37183051101","Census Tract 511.01; Wake County; North Carolina","6531","1437",
"1400000US37183051102","Census Tract 511.02; Wake County; North Carolina","1124","417",
"1400000US37183051200","Census Tract 512; Wake County; North Carolina","68631","19242",
"1400000US37183051400","Census Tract 514; Wake County; North Carolina","62687","19553",
"1400000US37183051501","Census Tract 515.01; Wake County; North Carolina","73843","8953",
"1400000US37183051502","Census Tract 515.02; Wake County; North Carolina","76288","9969",
"1400000US37183051600","Census Tract 516; Wake County; North Carolina","114620","16523",
"1400000US37183051700","Census Tract 517; Wake County; North Carolina","106870","14626",
"1400000US37183051800","Census Tract 518; Wake County; North Carolina","70241","12573",
"1400000US37183051900","Census Tract 519; Wake County; North Carolina","32194","5727",
"1400000US37183052001","Census Tract 520.01; Wake County; North Carolina","19981","5068",
"1400000US37183052002","Census Tract 520.02; Wake County; North Carolina","25727","3544",
"1400000US37183052101","Census Tract 521.01; Wake County; North Carolina","28929","7081",
"1400000US37183052102","Census Tract 521.02; Wake County; North Carolina","21543","3012",
"1400000US37183052303","Census Tract 523.03; Wake County; North Carolina","36517","13062",
"1400000US37183052304","Census Tract 523.04; Wake County; North Carolina","28712","7711",
"1400000US37183052305","Census Tract 523.05; Wake County; North Carolina","41731","18770",
"1400000US37183052306","Census Tract 523.06; Wake County; North Carolina","62777","36871",
"1400000US37183052307","Census Tract 523.07; Wake County; North Carolina","33146","5204",
"1400000US37183052401","Census Tract 524.01; Wake County; North Carolina","49624","7307",
"1400000US37183052404","Census Tract 524.04; Wake County; North Carolina","48345","8293",
"1400000US37183052407","Census Tract 524.07; Wake County; North Carolina","40303","4136",
"1400000US37183052408","Census Tract 524.08; Wake County; North Carolina","25000","5265",
"1400000US37183052409","Census Tract 524.09; Wake County; North Carolina","15910","4667",
"1400000US37183052410","Census Tract 524.10; Wake County; North Carolina","29757","8803",
"1400000US37183052411","Census Tract 524.11; Wake County; North Carolina","32832","4210",
"1400000US37183052504","Census Tract 525.04; Wake County; North Carolina","68225","7984",
"1400000US37183052505","Census Tract 525.05; Wake County; North Carolina","51443","7774",
"1400000US37183052506","Census Tract 525.06; Wake County; North Carolina","68310","7767",
"1400000US37183052507","Census Tract 525.07; Wake County; North Carolina","52038","7417",
"1400000US37183052508","Census Tract 525.08; Wake County; North Carolina","74874","21148",
"1400000US37183052509","Census Tract 525.09; Wake County; North Carolina","64417","13300",
"1400000US37183052601","Census Tract 526.01; Wake County; North Carolina","91679","12748",
"1400000US37183052602","Census Tract 526.02; Wake County; North Carolina","69482","9865",
"1400000US37183052603","Census Tract 526.03; Wake County; North Carolina","95906","20643",
"1400000US37183052701","Census Tract 527.01; Wake County; North Carolina","42429","6201",
"1400000US37183052704","Census Tract 527.04; Wake County; North Carolina","24257","4988",
"1400000US37183052705","Census Tract 527.05; Wake County; North Carolina","38883","8905",
"1400000US37183052706","Census Tract 527.06; Wake County; North Carolina","33170","6268",
"1400000US37183052707","Census Tract 527.07; Wake County; North Carolina","35223","5851",
"1400000US37183052801","Census Tract 528.01; Wake County; North Carolina","40267","6500",
"1400000US37183052802","Census Tract 528.02; Wake County; North Carolina","33307","4167",
"1400000US37183052807","Census Tract 528.07; Wake County; North Carolina","33568","3599",
"1400000US37183052809","Census Tract 528.09; Wake County; North Carolina","33592","3784",
"1400000US37183052810","Census Tract 528.10; Wake County; North Carolina","32355","3874",
"1400000US37183052811","Census Tract 528.11; Wake County; North Carolina","22675","3541",
"1400000US37183052812","Census Tract 528.12; Wake County; North Carolina","48920","6232",
"1400000US37183052813","Census Tract 528.13; Wake County; North Carolina","35535","7333",
"1400000US37183052814","Census Tract 528.14; Wake County; North Carolina","39227","4484",
"1400000US37183052815","Census Tract 528.15; Wake County; North Carolina","38546","12496",
"1400000US37183052816","Census Tract 528.16; Wake County; North Carolina","27462","3003",
"1400000US37183052901","Census Tract 529.01; Wake County; North Carolina","50742","16458",
"1400000US37183052902","Census Tract 529.02; Wake County; North Carolina","36267","6696",
"1400000US37183052903","Census Tract 529.03; Wake County; North Carolina","51132","4960",
"1400000US37183052905","Census Tract 529.05; Wake County; North Carolina","46721","7111",
"1400000US37183052906","Census Tract 529.06; Wake County; North Carolina","40412","5977",
"1400000US37183053003","Census Tract 530.03; Wake County; North Carolina","54401","8294",
"1400000US37183053004","Census Tract 530.04; Wake County; North Carolina","74677","9905",
"1400000US37183053005","Census Tract 530.05; Wake County; North Carolina","87549","10848",
"1400000US37183053006","Census Tract 530.06; Wake County; North Carolina","75034","8586",
"1400000US37183053007","Census Tract 530.07; Wake County; North Carolina","67430","6591",
"1400000US37183053009","Census Tract 530.09; Wake County; North Carolina","49189","7720",
"1400000US37183053010","Census Tract 530.10; Wake County; North Carolina","57332","9776",
